Country,Country Code,Year,Currency,budget_deficit,budget_deficitsurplus,budget_surplus,capital_expenditure,consumer_price_index_cpi,defence_expenditure,education_expenditure,expenditure,exports,food_inflation_yoy,gdp_growth_rate,gdp_per_capita,government_debt,health_expenditure,imports,interest_rate,labour_force,nominal_gdp,population,real_gdp,revenue,tax_revenue,unemployment_rate,value_added_tax_vat
Rwanda,RWA,1999,RWF,,,,74010000000.0,,,,161600000000.0,,,,,,,,,,720000000000.0,,2066000000000.0,65200000000.0,61500000000.0,,
Rwanda,RWA,2000,RWF,,,,58810000000.0,,,,147470000000.0,,,8400000000.0,,,,,,,806000000000.0,,2239000000000.0,67900000000.00001,64700000000.0,,
Rwanda,RWA,2001,RWF,,,,57310000000.0,,,,166690000000.0,,,8500000000.0,,,,,,,871000000000.0,,2429000000000.0,85600000000.0,78900000000.0,,
Rwanda,RWA,2002,RWF,,,,57950000000.0,,,,191810000000.0,,,13200000000.0,,,,,,,935000000000.0,,2750000000000.0,100400000000.0,93800000000.0,,
Rwanda,RWA,2003,RWF,,,,50990000000.0,,,,214970000000.0,,,2200000000.0,,,,,,,1150000000000.0,,2810000000000.0,121700000000.0,114000000000.0,,
Rwanda,RWA,2004,RWF,,,,81450000000.0,,,,266839999999.99997,,,7400000000.0,,,,,,,1372000000000.0,,3020000000000.0,146300000000.0,133900000000.0,,
Rwanda,RWA,2005,RWF,,,,110550000000.0,,,,332860000000.0,,,9400000000.0,,,,,,,1637000000000.0,,3303000000000.0,179600000000.0,161800000000.0,,
Rwanda,RWA,2006,RWF,,,,126140000000.0,,,,386570000000.0,,,9200000000.0,,,,,,,1832000000000.0,,3607000000000.0,207400000000.0,192800000000.0,,
Rwanda,RWA,2007,RWF,,,,186180000000.0,,,,490740000000.0,,,7600000000.0,,,,,,,2226000000000.0,,3883000000000.0,256899999999.99997,241800000000.0,,
Rwanda,RWA,2008,RWF,,,,267760000000.0,,,,649740000000.0,,,11200000000.0,,,,,,,2833000000000.0,,4316000000000.0,379900000000.0,327600000000.0,,
Rwanda,RWA,2009,RWF,,,,295230000000.0,,,,754290000000.0,,,6200000000.0,,,,,,,3225000000000.0,,4586000000000.0,380600000000.0,364000000000.0,,
Rwanda,RWA,2010,RWF,,,,350100000000.0,,,,879370000000.0,,,7300000000.0,,694380000000.0,,,,,3572000000000.0,,4922000000000.0,430900000000.0,412800000000.0,,
Rwanda,RWA,2011,RWF,,,,447940000000.0,,,,998130000000.0,,,8000000000.0,,854650000000.0,,,,,4133000000000.0,,5314000000000.0,541600000000.0,505000000000.0,,
Rwanda,RWA,2012,RWF,,,,513900000000.0,,,,1174550000000.0,,,8600000000.0,,980710000000.0,,,,,4702000000000.0,,5773000000000.0,697900000000.0,645800000000.0,,
Rwanda,RWA,2013,RWF,,,,649450000000.0,,,,1455380000000.0,,,4700000000.0,,1393370000000.0,,,,,5057000000000.0,,6046000000000.0,799200000000.0,707000000000.0,,
Rwanda,RWA,2014,RWF,,,,718170000000.0,,,,1653870000000.0,,,6200000000.0,,1677360000000.0,,,,,5623000000000.0,,6418000000000.0,903000000000.0,810300000000.0,,
Rwanda,RWA,2014,USD,,,,,,,,,92200000.0,,,,,,520840000.00000006,,,,,,,,,
Rwanda,RWA,2015,RWF,,,,776100000000.0,,,,1749600000000.0,,,8900000000.0,,2118040000000.0,,,,,6150000000000.0,,6987000000000.0,1082800000000.0,928100000000.0,,
Rwanda,RWA,2015,USD,,,,,,,,,100600000.0,,,,,,432610000.0,,,,,,,,,
Rwanda,RWA,2016,RWF,,,,701300000000.0,,,,1813700000000.0,,,6000000000.0,,3056920000000.0,,,,,6845000000000.0,,7404000000000.0,1225800000000.0,1044599999999.9999,,
Rwanda,RWA,2016,USD,,,,,,,,,92100000.0,,,,,,666430000.0,,,,,,,,,
Rwanda,RWA,2017,RWF,,,,814900000000.0,,,,2093290000000.0,,,3900000000.0,,3749200000000.0,,,,,7694000000000.0,,7694000000000.0,1377200000000.0,1180000000000.0,,
Rwanda,RWA,2017,USD,,,,,,,,,92000000.0,,,,,,635790000.0,,,,,,,,,
Rwanda,RWA,2018,RWF,,,,939920000000.0,,,,2373690000000.0,,,8500000000.0,,4344939999999.9995,,,,,8299000000000.0,,8350000000000.0,1576700000000.0,1324700000000.0,,
Rwanda,RWA,2018,USD,,,,,,,,,170800000.0,,,,,,674780000.0,,,,,,,,,
Rwanda,RWA,2019,RWF,,,,1200450000000.0,,,,2894200000000.0,,,9400000000.0,,5288440000000.0,,,,,9308000000000.0,,9138000000000.0,1771600000000.0,1524600000000.0,,
Rwanda,RWA,2019,USD,,,,,,,,,142200000.0,,,,,,702460000.0,,,,,,,,,
Rwanda,RWA,2020,RWF,,,,1379540000000.0,,,,3294630000000.0,,,-3400000000.0,,6953070000000.0,,,,,9597000000000.0,,2249000000000.0,1819500000000.0,1547900000000.0,,
Rwanda,RWA,2020,USD,,,,,,,,,206800000.0,,,,,,899000000.0,,,,,,,,,
Rwanda,RWA,2021,RWF,,,,992800000000.0,,,,,,,10900000000.0,,8021040000000.0,,,,,10943000000000.0,,2327000000000.0,2688000000000.0,1712400000000.0,,
Rwanda,RWA,2021,USD,,,,,,,,,161800000.0,,,,,,769770000.0,,,,,,,,,
Rwanda,RWA,2022,RWF,,,,1059700000000.0,,,,,,,8199999999.999999,,9259670000000.0,,,,,13720000000000.0,,2510000000000.0,,,,
Rwanda,RWA,2022,USD,,,,,,,,,296600000.0,,,,,,1128320000.0,,,,,,,,,
Rwanda,RWA,2023,RWF,,,,1129500000000.0,,,,,,,8199999999.999999,,12021970000000.0,,,,,16355000000000.0,,2740000000000.0,,,,
Rwanda,RWA,2023,USD,,,,,,,,,423900000.0,,,,,,1466600000.0,,,,,,,,,
Rwanda,RWA,2024,RWF,,,,1744900000000.0,,,,,,,,,,,,,,4486000000000.0,,3007000000000.0,,,,
Rwanda,RWA,2024,USD,,,,,,,,,438800000.0,,,,,,1768850000.0,,,,,,,,,
Rwanda,RWA,2025,RWF,,,,2109800000000.0002,,,,,,,,,,,,,,5255000000000.0,,,,,,
Senegal,SEN,2000,XOF,,,,,61.3,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2001,XOF,,,,,62.4,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2002,XOF,,,,,64.1,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2003,XOF,,,,,65.2,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2004,XOF,,,,,64.7,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2005,XOF,,,,,65.3,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2006,XOF,,,,,66.5,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2007,XOF,,,,,69.4,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2008,XOF,,,,,73.6,,,,,,,,,,,,,,,1991800000000.0,,,,
Senegal,SEN,2009,XOF,,,,,75.3,,,,,,,,,,,,,,,1971900000000.0,,,,
Senegal,SEN,2010,XOF,,,,678900000000.0,74.2,,,,,,,,,,,,,,,2081300000000.0002,,,,
Senegal,SEN,2011,XOF,,,,712300000000.0,77.2,,,,,,,,,,,,,,,2058100000000.0,,,,
Senegal,SEN,2012,XOF,,,,748600000000.0,78.4,,,,,,,,,,,,,,,2200100000000.0,,,,
Senegal,SEN,2013,XOF,,,,786400000000.0,78.9,,,,,,,,,,,,,,,2259500000000.0,,,,
Senegal,SEN,2014,XOF,-354.7,,,825700000000.0,79.5,135.2,,2468.3,1324.5,,0.066,,,,2512.8,,,8071000000000.0,,2289680929000.0,,,,
Senegal,SEN,2015,XOF,-384.2,,,867900000000.0,77.6,142.8,,2623.7,1408.7,,0.064,,,,2668.4,,,8558000000000.0,,2452966264000.0,,,,
Senegal,SEN,2016,XOF,-412.6,,,912400000000.0,78.8,150.6,,2795.4,1492.3,,0.062000000000000006,,,,2815.7,,,9056000000000.0,,2625287483000.0,,,,
Senegal,SEN,2017,XOF,-450.3,,,958000000000.0,79.6,160.3,,2987.2,1615.8,,0.071,,,,3024.6,,,9708000000000.0,,2786019334000.0,,,,
Senegal,SEN,2018,XOF,-496.8,,,1005700000000.0,80.9,170.9,,3194.6,1789.4,,0.064,,,,3347.9,,,10310000000000.0,,2962158427000.0,,,,
Senegal,SEN,2019,XOF,-532.4,,,1056000000000.0,81.4,182.4,,3421.8,1993.2,,0.046,,,,3648.2,,,10870000000000.0,,3184763638000.0,,,,
Senegal,SEN,2020,XOF,-598.7,,,250000000000.0,83.1,195.7,,3678.5,2105.6,,0.013000000000000001,,,,3825.1,,,11360000000000.0,,3212946582000.0,,,,
Senegal,SEN,2021,XOF,-654.3,,,262500000000.0,83.8,210.5,,3954.2,2367.9,,0.065,,,,4256.3,,,12450000000000.0,,3303388658000.0,,,,
Senegal,SEN,2022,XOF,-712.9,,,275000000000.0,88.4,228.1,,4267.9,2698.4,,0.038,,,,4987.6,,,13870000000000.0,,3509398180000.0,,,,
Senegal,SEN,2023,XOF,-768.5,,,287500000000.0,97.8,245.6,,4598.3,3056.7,0.085,0.043,,,,6658.9,,,16660000000000.0,,3651712939000.0,,,,
Senegal,SEN,2024,XOF,-820.0,,,300000000000.0,99.8,265.0,,4920.0,3290.0,0.055,0.057,,,,6890.0,,,18020000000000.0,,3747674477000.0,,,,
Senegal,SEN,2025,XOF,,,,,101.6,,,,315.2,-0.004,,,,,,,,,,,,,,
South Africa,ZAF,1960,ZAR,-38000000.0,,23000000.0,,,,,,,,,,2457000000.0,,,,,,,,89000000.0,,,
South Africa,ZAF,1961,ZAR,-49000000.0,,37000000.0,,,,,,,,,,2510000000.0,,,,,,,,101000000.0,,,
South Africa,ZAF,1962,ZAR,-81000000.0,,20000000.0,,,,,,,,,,2612000000.0,,,,,,,,100000000.0,,,
South Africa,ZAF,1963,ZAR,-78000000.0,,23000000.0,,,,,,,,,,2791000000.0,,,,,,,,112000000.0,,,
South Africa,ZAF,1964,ZAR,-4000000.0,0.0,41000000.0,,,,,,,,,,2943000000.0,,,,,,,,101000000.0,,,
South Africa,ZAF,1965,ZAR,-15000000.0,,46000000.0,,,,,,,,,,3046000000.0,,,,,,,,102000000.0,,,
South Africa,ZAF,1966,ZAR,-78000000.0,,12000000.0,,,,,,,,,,3324000000.0,,,,,,,,118000000.0,,,
South Africa,ZAF,1967,ZAR,-150000000.0,0.0,23000000.0,,,,,,,,,,3785000000.0,,,,,,,,153000000.0,,,
South Africa,ZAF,1968,ZAR,-260000000.0,,31000000.0,,,,,,,,,,4092000000.0,,,,,,,,185000000.0,,,
South Africa,ZAF,1969,ZAR,-14000000.0,,19000000.0,,,,,,,,,,4811000000.0,,,,,,,,185000000.0,,,
South Africa,ZAF,1970,ZAR,-261000000.0,,72000000.0,,,,,,,,,,5090000000.0,,,,,,,,216000000.0,,,
South Africa,ZAF,1971,ZAR,-1000000.0,,,,,,,,,,,,5393000000.0,,,,,,,,225000000.0,,,
South Africa,ZAF,1972,ZAR,-36000000.0,,,,,,,,,,,,6007000000.0,,,,,,,,264000000.0,,,
South Africa,ZAF,1973,ZAR,-110000000.0,,76000000.0,,,,,,,,,,7155000000.0,,,,,,,,337000000.0,,,
South Africa,ZAF,1974,ZAR,-408000000.0,,54000000.0,,,,,,,,,,7534000000.0,,,,,,,,375000000.0,,,
South Africa,ZAF,1975,ZAR,-14000000.0,,33000000.0,,,,,,,,,,8304000000.0,,,,,,,,454000000.0,,,
South Africa,ZAF,1976,ZAR,-26000000.0,,65000000.0,,,,,,,,,,10076000000.0,,,,,,,,538000000.0,,,
South Africa,ZAF,1977,ZAR,-5000000.0,0.0,14000000.0,,,,,,,,,,12185000000.0,,,,,,,,593000000.0,,,
South Africa,ZAF,1978,ZAR,-266000000.0,,1000000.0,,,,,,,,,,14011000000.0,,,,,,,,663000000.0,,,
South Africa,ZAF,1979,ZAR,-382000000.0,,38000000.0,,,,,,,,,,16385000000.0,,,,,,,,857000000.0,,,
South Africa,ZAF,1980,ZAR,-18000000.0,,619000000.0,,,,,,,,,,18382000000.0,,,,,,,,942000000.0,,,
South Africa,ZAF,1981,ZAR,-306000000.0,,5000000.0,,,,,,,,,,20077000000.0,,,,,,,,1138000000.0,,,
South Africa,ZAF,1982,ZAR,-184000000.0,,85000000.0,,,,,,,,,,21776000000.0,,,,,,,,1370000000.0,,,
South Africa,ZAF,1983,ZAR,-8000000.0,,600000000.0,,,,,,,,,,25761000000.0,,,,,,,,1589000000.0,,,
South Africa,ZAF,1984,ZAR,-30000000.0,,508000000.0,,,,,,,,,,30117000000.0,,,,,,,,1679000000.0,,,
South Africa,ZAF,1985,ZAR,-573000000.0,,5000000.0,,,,,,,,,,34110000000.0,,,,,,,,2370000000.0,,,
South Africa,ZAF,1986,ZAR,-56000000.0,,1035000000.0,,,,,,,,,,39079000000.0,,,,,,,,2814000000.0,,,
South Africa,ZAF,1987,ZAR,-448000000.0,,825000000.0,,,,,,,,,,46683000000.0,,,,,,,,2801000000.0,,,
South Africa,ZAF,1988,ZAR,-310000000.0,,321000000.0,,,,,,,,,,55468000000.0,,,,,,,,3367000000.0,,,
South Africa,ZAF,1989,ZAR,-460000000.0,,277000000.0,,,,,,,,,,67910000000.0,,,,,,,,4977000000.0,,,
South Africa,ZAF,1990,ZAR,-1049000000.0,,2928000000.0,,,,,,,,,,81022000000.0,,,,,,,,7517000000.0,,,
South Africa,ZAF,1991,ZAR,-2835000000.0,,1686000000.0,,,,,,,,,,92606000000.0,,,,,,,,7353000000.0,,,
South Africa,ZAF,1992,ZAR,-2684000000.0,,238000000.0,,,,,,,,,,115077000000.0,,,,,,,,7596000000.0,,,
South Africa,ZAF,1993,ZAR,-184000000.0,,,,,,,,,,,,140563000000.0,,,,,480994460000.0,,2315155790000.0,7455000000.0,,,
South Africa,ZAF,1994,ZAR,-7040000000.0,,1642000000.0,,,,,,,,,,177199000000.0,,,,,545092630000.0,,2389240780000.0,9202000000.0,,,
South Africa,ZAF,1995,ZAR,-6606000000.0,,2525000000.0,,,,,,,,,,238043000000.0,,,,,622900830000.0,,2463307240000.0,11063000000.0,,,
South Africa,ZAF,1996,ZAR,-6999000000.0,,3718000000.0,,,,,,,,,,274941000000.0,,,,,701803910000.0,,2569229450000.0,14054000000.0,,,
South Africa,ZAF,1997,ZAR,-11050000000.0,,426000000.0,,,,,,,,,,305864000000.0,,,,,778644470000.0,,2636029420000.0,14117000000.0,,,
South Africa,ZAF,1998,ZAR,-6532000000.0,,2203000000.0,,,,,,,,,,333564000000.0,,,,,845733390000.0,,2649209570000.0,14568000000.0,,,
South Africa,ZAF,1999,ZAR,-5015000000.0,,1492000000.0,,,,,,,,,,359292000000.0,,,,,925690430000.0,,2712790600000.0,15775000000.0,,,
